YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,GRNT_CD,GRNT_AMT,GRNT_DT
201904,1439830,1,03,5394543,0,0033,10000,200501
201908,138048,1,12,5367752,0,0033,80000,201408
201809,527399,1,21,3897975,0,0033,3000000,200908
201908,1304245,1,12,1244331,0,0033,30000,201409
201904,198993,1,01,960193,0,0033,10000,201812
201901,610970,1,01,1163292,0,0033,4000,201203
201812,227166,1,01,1244999,0,0033,100,200812
201811,250733,1,12,2097414,0,0033,9000,201705
202003,418983,1,01,117627,0,0033,6000,201903
201812,118296,1,03,6700813,0,0033,20000,201010
201806,1850766,1,12,2309255,0,0033,100000,200803
201808,1942870,1,01,4412039,0,0033,40000,201804
201810,1305782,1,12,4900872,0,0033,80000,201302
202002,608729,1,03,8153107,0,0033,2000000,201904
201909,913160,1,01,2132792,0,0033,700000,201404
201911,1546719,1,17,6794027,0,0033,20000,201109
201903,744187,1,24,8432092,0,0033,900,201207
201907,223979,1,12,9902480,0,0033,80000,201409
201910,396236,1,12,9472440,0,0033,20000,201701
202003,1331735,1,01,6297337,0,0033,90000,201507
201908,1019319,1,12,7500003,0,0033,2000,200806
202003,1326728,1,17,6050346,0,0033,60000,201603
201907,1554457,1,03,7904108,0,0033,100,200501
201911,1417847,1,17,9425526,0,0033,30000,201709
201907,1910201,1,12,70182,0,0033,100000,200501
201905,439845,1,01,10043249,0,0033,4000,201704
202006,439845,1,01,10043249,0,0033,4000,201704
201811,1331735,1,03,693259,0,0033,400000,200610
202005,1038414,1,12,2124074,0,0033,200000,200501
201811,786040,1,16,8216444,0,0033,10000,201803
201903,1213351,1,12,7780264,0,0033,100000,201712
201903,1417847,1,17,9415965,0,0033,20000,201807
201812,1503378,1,12,4760666,0,0033,200000,201310
201904,819093,1,03,562411,0,0033,1000,200501
202006,1838191,1,12,1845125,0,0033,200000,201710
201903,865575,1,12,9525174,0,0033,20000,201603
201911,1837002,1,01,8832202,0,0033,40000,201910
201807,1340176,1,16,8086810,0,0033,20000,201704
201903,269290,1,12,9616586,0,0033,2000,201607
201808,1246099,1,12,7153279,0,0033,40000,201605
201911,494032,1,17,8048165,0,0033,20000,201605
201908,714605,1,12,3414690,0,0033,20000,200501
201912,623363,1,24,9325934,0,0033,8000,200501
201806,1271080,1,05,1511001,0,0033,7000,200501
201807,1429233,1,01,6622602,0,0033,5000,200706
201902,610970,1,01,1163292,0,0033,4000,201203
201907,1062654,1,17,6762099,0,0033,50000,201804
201806,629130,1,21,9064750,0,0033,5000000,201803
201907,1273016,1,03,8569228,0,0033,100,200609
201807,64909,1,12,9437206,0,0033,300000,201803
202003,1857626,1,12,6531782,0,0033,20000,200710
201809,332335,1,12,707578,0,0033,500000,201803
201907,157214,1,01,5443050,0,0033,100000,200711
201808,1705771,1,12,5346967,0,0033,70000,200809
201912,864629,1,24,127531,0,0033,4000,201708
201903,1170991,1,12,8567543,0,0033,200000,201205
201907,1038414,1,21,1244947,0,0033,8000,200811
201809,555603,1,01,3268138,0,0033,200000,200612
201811,1155579,1,12,1636361,0,0033,40000,201510
201910,1769080,1,12,3632465,0,0033,1000000,200501
201806,1604227,1,16,5135979,0,0033,100000,201204
201906,1194333,1,03,6712608,0,0033,100,200705
202005,227166,1,01,1244999,0,0033,100,200812
201806,705714,1,01,4943118,0,0033,10000,201603
202002,1864748,1,03,1337428,0,0033,100,200907
202004,708738,1,16,3020041,0,0033,20000,201909
201902,74540,1,12,7316106,0,0033,100000,200501
201910,168236,1,01,1327273,0,0033,100,201006
201907,104338,1,01,2678054,0,0033,4000,200501
201809,1326728,1,17,4581823,0,0033,70000,201411
201903,870742,1,01,3066705,0,0033,600000,200501
202002,1926605,1,03,6703109,0,0033,20000,200505
201812,273563,1,12,2830430,0,0033,50000,201401
202001,381672,1,01,7334376,0,0033,1000000,201407
201906,794699,1,12,161710,0,0033,100000,201803
201806,1451643,1,12,798623,0,0033,30000,200501
201806,913160,1,12,4413961,0,0033,400000,200911
201902,663052,1,03,2930548,0,0033,100,201001
201905,1326728,1,16,8571331,0,0033,20000,201708
201908,396236,1,12,9472440,0,0033,20000,201701
201806,927644,1,17,4105500,0,0033,100000,201708
201905,1140387,1,21,111873,0,0033,2000,201306
202006,949373,1,21,954269,0,0033,700000,201901
201809,838379,1,17,5209865,0,0033,4000,201605
201808,1353713,1,03,3621309,0,0033,100,200509
201904,224215,1,12,3559056,0,0033,600000,201707
201910,1523201,1,17,5239844,0,0033,100000,201905
202005,288114,1,03,3171225,0,0033,3000,200501
201906,1532126,1,21,6461554,0,0033,2000000,201809
201809,1542773,1,12,9802249,0,0033,200000,201002
201903,71799,1,01,4907357,0,0033,5000,201503
201909,198993,1,01,960193,0,0033,10000,201812
202006,1671539,1,12,3484395,0,0033,20000,201306
202006,183610,1,01,1192714,0,0033,600000,201706
202002,1098203,1,01,9188601,0,0033,80000,201502
201806,1876862,1,01,4278711,0,0033,80000,201711
202002,521315,1,01,377547,0,0033,800000,201908
202002,1745042,1,17,9082342,0,0033,200000,201702
201907,1278794,1,16,8863398,0,0033,7000,201505
201909,787776,1,17,5035180,0,0033,9000,201903
202004,1867848,1,24,5579832,0,0033,9000000,201901
201905,1918569,1,03,6269791,0,0033,100000,200501
202005,1182710,1,01,1518503,0,0033,50000,202001
201808,314767,1,03,4423646,0,0033,30000,200501
201902,986319,1,03,7662401,0,0033,1000000,201302
201809,865575,1,12,9525174,0,0033,20000,201603
201809,555603,1,01,4008178,0,0033,2000000,200705
201810,208678,1,03,1226637,0,0033,100,200604
202001,731945,1,03,6804417,0,0033,300000,200611
201806,230963,1,17,4622450,0,0033,9000,201504
201909,1653913,1,12,150760,0,0033,50000,201708
202001,1951799,1,12,2018608,0,0033,20000,200606
201807,1751673,1,01,4514917,0,0033,5000,200805
201901,638943,1,01,935383,0,0033,6000,201609
202003,693214,1,01,313075,0,0033,200000,201601
201906,878563,1,17,7169091,0,0033,30000,201905
201809,1645979,1,12,4835849,0,0033,200000,201707
201912,269290,1,12,9616586,0,0033,2000,201607
202003,1799467,1,03,6076300,0,0033,1000000,201903
202004,1197979,1,01,2838166,0,0033,2000,200711
201903,1334987,1,03,875032,0,0033,100,200606
201905,1549991,1,01,53727,0,0033,100000,201509
201806,1155579,1,17,5692471,0,0033,40000,201806
202003,483259,1,12,6425007,0,0033,30000,201906
201810,97198,1,17,1763400,0,0033,8000,201310
201910,132581,1,03,7910024,0,0033,100,200501
201906,1437023,1,16,66989,0,0033,40000,201702
201809,960156,1,12,9287091,0,0033,80000,200501
201912,878563,1,17,7169091,0,0033,30000,201905
201810,1645979,1,12,4835849,0,0033,200000,201707
201806,1155579,1,12,1636361,0,0033,40000,201510
201811,329412,1,01,9991857,0,0033,50000,201705
202003,1670517,1,24,6681106,0,0033,5000,201505
202006,935254,1,01,4211034,0,0033,60000,201505
201907,1935311,1,24,5916387,0,0033,6000,200501
201912,1799467,1,03,6076300,0,0033,3000000,201903
201809,1486628,1,12,9199403,0,0033,300000,200501
201912,1010444,1,03,2324287,0,0033,2000,200612
202004,314767,1,03,4423646,0,0033,30000,200501
202003,1523847,1,01,3036,0,0033,30000,200908
201905,1258104,1,12,1727484,0,0033,200000,201108
201903,381672,1,12,7153638,0,0033,2000000,201407
202006,210153,1,16,5011879,0,0033,10000,201804
201911,838900,1,12,1541454,0,0033,100000,201909
201811,1571650,1,01,941612,0,0033,900000,201802
201807,1694265,1,03,6972053,0,0033,4000,200501
201811,1255408,1,17,2953991,0,0033,6000,201403
202006,1336667,1,12,995943,0,0033,100000,201610
201808,336459,1,12,8154133,0,0033,40000,200501
201907,1511959,1,01,2114757,0,0033,9000,201608
201807,1455069,1,01,5369444,0,0033,20000,201708
201906,1645979,1,12,4835849,0,0033,200000,201707
201811,1542773,1,17,593811,0,0033,4000,201602
201811,224215,1,12,3559056,0,0033,600000,201707
201812,570122,1,12,1091671,0,0033,200000,201411
201806,632499,1,01,7227980,0,0033,7000,201704
201912,72474,1,17,4492813,0,0033,3000,201303
201810,1926605,1,03,6703109,0,0033,20000,200505
201809,1523847,1,12,6721324,0,0033,100000,201803
202005,106119,1,03,5197421,0,0033,5000,200509
201910,1745253,1,12,7560541,0,0033,5000,201006
201903,1751673,1,01,4514917,0,0033,4000,200805
201907,1753545,1,12,3971241,0,0033,10000,201508
202006,785936,1,01,1844510,0,0033,80000,201709
201908,1340176,1,16,8086810,0,0033,10000,201704
201910,1753545,1,12,3971241,0,0033,8000,201508
201811,1417847,1,17,9415965,0,0033,30000,201807
201901,330946,1,08,8874214,0,0033,7000,200501
201901,519986,1,12,2743029,0,0033,7000,200501
201811,949998,1,01,5401794,0,0033,40000,200812
201912,786592,1,05,7596719,0,0033,10000,201608
201807,1910201,1,12,6287773,0,0033,60000,201507
202006,1209681,1,12,4778374,0,0033,4000000,201603
202002,935254,1,01,6567645,0,0033,50000,201811
201905,1494248,1,03,8618843,0,0033,30000,200607
201910,1896951,1,03,9697500,0,0033,3000,201110
202002,610970,1,01,1163292,0,0033,4000,201203
201906,239579,1,17,4616116,0,0033,20000,201011
201809,1252953,1,05,1636943,0,0033,20000,201806
201912,353014,1,12,6671002,0,0033,20000,201506
201907,1537007,1,12,3328950,0,0033,20000,201605
201908,529756,1,01,9144262,0,0033,20000,201510
201912,1170991,1,12,7397089,0,0033,1000000,200811
201910,523778,1,03,9021477,0,0033,100,201111
201905,1413331,1,01,8153490,0,0033,30000,201802
201910,38380,1,12,1279269,0,0033,100000,200501
201810,960156,1,12,9287091,0,0033,80000,200501
201811,553505,1,12,9864807,0,0033,20000,200501
202001,443022,1,03,4581594,0,0033,100,200501
201903,497083,1,12,4748219,0,0033,60000,201806
201807,1631705,1,01,7435779,0,0033,3000,201710
201806,376463,1,12,8227254,0,0033,400000,200804
201809,976310,1,03,8566384,0,0033,100,200910
201810,330300,1,03,6003990,0,0033,7000,200501
201809,1028755,1,01,1093277,0,0033,20000,201606
201910,590966,1,12,4753023,0,0033,10000,201006
202005,992618,1,24,1734652,0,0033,5000,201603
201812,232694,1,12,5147626,0,0033,30000,201402
201807,845693,1,03,9404925,0,0033,100,200501
201904,1714896,1,01,9973033,0,0033,100000,200603
201911,380830,1,24,8440460,0,0033,5000,201609
201911,785936,1,12,394245,0,0033,2000000,201605
201911,1818717,1,16,3942813,0,0033,3000,201010
201903,357864,1,03,930202,0,0033,30000,200501
201808,1651459,1,17,1261838,0,0033,900,201610
201906,375403,1,03,9289658,0,0033,40000,200702
201811,1448773,1,01,3570815,0,0033,400000,201809
201901,1769581,1,03,9417572,0,0033,100,200501
202005,1863179,1,01,2645276,0,0033,600000,201506
201910,662853,1,03,3428645,0,0033,100,200501
201911,1053835,1,16,414694,0,0033,20000,201906
201912,1277006,1,12,2385167,0,0033,90000,201801
201811,495310,1,17,4406906,0,0033,5000,201502
201809,1850290,1,03,4839997,0,0033,60000,200501
201808,1711272,1,03,3503683,0,0033,100,200703
201807,314767,1,03,4423646,0,0033,30000,200501
202005,1326728,1,17,4581823,0,0033,20000,201411
201912,819093,1,03,562411,0,0033,1000,200501
201812,1127483,1,21,2722450,0,0033,4000000,201803
201912,1448064,1,01,6282005,0,0033,2000,201910
201812,672092,1,12,5954607,0,0033,20000,201310
201810,1171606,1,17,2283153,0,0033,3000,201603
202004,885766,1,01,2574567,0,0033,300000,200604
201910,610970,1,01,1163292,0,0033,4000,201203
202005,381672,1,17,9020400,0,0033,40000,201701
202002,71799,1,01,4907357,0,0033,5000,201503
201807,373764,1,01,2463425,0,0033,200000,201707
201808,1004528,1,12,2681129,0,0033,7000,201204
201806,1546719,1,17,6794027,0,0033,20000,201109
201807,1745042,1,17,3758908,0,0033,200000,201702
201906,1939044,1,17,7214991,0,0033,30000,201706
202001,1661417,1,24,3223928,0,0033,5000,201904
202004,1670517,1,24,6681106,0,0033,5000,201505
201810,1127632,1,01,545825,0,0033,2000,201706
201905,129383,1,12,8965566,0,0033,200000,200501
201806,278998,1,12,1024954,0,0033,200000,201707
201807,785936,1,12,3480105,0,0033,1000000,201803
201807,410040,1,03,6651391,0,0033,6000,200501
201910,973213,1,12,6916217,0,0033,9000,200501
201902,497083,1,12,4748219,0,0033,60000,201806
201811,555263,1,01,6145295,0,0033,100000,200604
201903,329412,1,01,9991857,0,0033,40000,201705
201902,1753545,1,12,3971241,0,0033,20000,201508
201909,646869,1,01,7416805,0,0033,200000,201906
201905,455972,1,03,2539454,0,0033,10000,200508
201807,439845,1,12,7570998,0,0033,30000,201704
201907,646869,1,01,7416805,0,0033,200000,201906
201902,393401,1,03,227974,0,0033,500,200501
201904,483259,1,16,2720363,0,0033,50000,201805
201912,340332,1,12,6982133,0,0033,200000,201909
201907,102667,1,12,6595292,0,0033,40000,200501
201806,1091876,1,17,4669212,0,0033,10000,201406
201903,1850290,1,03,4839997,0,0033,60000,200501
201908,1486629,1,01,4208635,0,0033,200000,201808
201901,269290,1,12,9616586,0,0033,2000,201607
201904,1680180,1,01,9748956,0,0033,100000,200501
202006,691700,1,01,8031690,0,0033,10000,201906
201902,762995,1,12,7401500,0,0033,10000,201603
201907,1505394,1,12,157202,0,0033,100000,200501
201902,1331735,1,01,6297337,0,0033,90000,201507
201912,986319,1,03,7662401,0,0033,1000000,201302
201903,1099164,1,01,2885958,0,0033,20000,201502
201902,238059,1,12,1884993,0,0033,500000,200912
201807,763498,1,17,4096884,0,0033,20000,201603
201901,1429233,1,01,6622602,0,0033,5000,200706
201905,1219106,1,16,2575082,0,0033,40000,201705
202006,1133606,1,17,5373180,0,0033,90000,201707
201908,1417273,1,01,9182401,0,0033,100000,201202
201905,1160259,1,12,5396711,0,0033,2000,201108
202004,309231,1,12,9220165,0,0033,40000,201908
201811,443022,1,03,4581594,0,0033,100,200501
201806,521315,1,12,3540665,0,0033,300000,201510
201807,1578733,1,12,6789797,0,0033,60000,201805
201811,430461,1,12,3387686,0,0033,3000,201311
201807,268913,1,03,3684806,0,0033,100,200501
201910,563293,1,12,765023,0,0033,10000,201608
202003,686602,1,17,6093933,0,0033,60000,202002
202002,555603,1,12,8503980,0,0033,200000,200902
201901,800792,1,12,7580394,0,0033,700000,200501
201808,263369,1,16,1305026,0,0033,40000,201501
202002,1239593,1,01,1960198,0,0033,100,200802
201808,1643484,1,17,3420302,0,0033,20000,201603
201907,1876862,1,05,7221638,0,0033,60000,201811
201901,239579,1,05,8322238,0,0033,50000,201804
201909,1656889,1,01,9912759,0,0033,100,200501
201901,376463,1,12,3610847,0,0033,100000,201611
201806,157214,1,12,7905537,0,0033,100000,200712
201810,497083,1,12,4748219,0,0033,60000,201806
201812,500774,1,12,6480581,0,0033,70000,200808
201911,263369,1,17,489256,0,0033,10000,201602
202003,988796,1,05,6734132,0,0033,20000,202001
201905,1019319,1,12,7500003,0,0033,2000,200806
201807,1745042,1,12,5011980,0,0033,4000,201510
201905,800792,1,17,3991716,0,0033,20000,201610
202006,1619378,1,16,5816756,0,0033,500,201708
201903,354214,1,01,6805369,0,0033,100,200501
201911,935254,1,05,637818,0,0033,50000,201806
201901,1331735,1,01,6297337,0,0033,90000,201507
201906,944547,1,12,7552185,0,0033,30000,201711
201909,1881891,1,24,3288265,0,0033,1000,201602
202004,402372,1,12,9043177,0,0033,30000,201207
201809,1417273,1,12,3480497,0,0033,600000,201410
201808,949373,1,01,6524969,0,0033,3000000,201709
201909,411627,1,12,5071417,0,0033,200000,201206
201910,1011342,1,24,9237916,0,0033,6000,201801
201808,256825,1,17,9395116,0,0033,5000,201507
201907,1875471,1,12,448626,0,0033,20000,201903
202002,1615973,1,01,9568650,0,0033,7000,201712
201902,1863612,1,12,9429975,0,0033,2000,200501
201811,786592,1,12,9446196,0,0033,200000,201504
201811,1583144,1,17,2472283,0,0033,40000,201708
201907,1745042,1,12,5011980,0,0033,4000,201510
202004,887760,1,12,3052188,0,0033,100000,201812
201808,1251622,1,03,3346556,0,0033,100,200808
201812,1326728,1,12,5270126,0,0033,300000,201406
202002,968390,1,17,10046955,0,0033,60000,201711
202006,1583144,1,17,2472283,0,0033,30000,201708
201910,1326728,1,17,2191205,0,0033,80000,201703
201909,1429233,1,01,6622602,0,0033,5000,200706
201806,968390,1,01,7255940,0,0033,40000,201607
201912,1190068,1,12,2571714,0,0033,100000,201912
201902,1673396,1,01,7608929,0,0033,90000,201802
201905,1523847,1,12,6721324,0,0033,100000,201803
201910,745756,1,12,2211198,0,0033,2000,200501
202002,949998,1,01,5401794,0,0033,10000,200812
202001,353014,1,16,1098956,0,0033,10000,201602
201912,785936,1,12,394245,0,0033,2000000,201605
202005,336459,1,12,9781537,0,0033,200000,201909
202003,147150,1,01,7892701,0,0033,20000,200710
201901,553505,1,12,9864807,0,0033,20000,200501
201808,988796,1,05,6734132,0,0033,2000,201510
201809,1287705,1,01,5052987,0,0033,30000,200805
202001,564566,1,16,2912264,0,0033,200000,201911
202004,657459,1,12,9837681,0,0033,9000,201511
201810,1503378,1,16,2472939,0,0033,60000,201612
202006,1615973,1,01,9568650,0,0033,7000,201712
201909,1875471,1,12,448626,0,0033,20000,201903
201901,1931414,1,12,1559367,0,0033,40000,201402
201909,564566,1,17,2098656,0,0033,20000,201810
201912,570122,1,01,5412422,0,0033,40000,201802
202002,590966,1,12,4753023,0,0033,10000,201006
201812,1340176,1,01,7753685,0,0033,60000,201707
201905,879755,1,17,4558642,0,0033,10000,201812
201905,1417273,1,01,3700721,0,0033,2000000,201208
201811,301902,1,12,5958504,0,0033,100000,201810
202001,1277006,1,12,2385167,0,0033,90000,201801
201811,1620847,1,03,10034281,0,0033,4000,200501
202006,775621,1,12,2825473,0,0033,100000,201902
202004,1326728,1,16,8571331,0,0033,10000,201708
201904,1166395,1,12,1883600,0,0033,60000,200908
201908,227166,1,01,1244999,0,0033,100,200812
201809,935254,1,12,4773170,0,0033,20000,201405
201906,1634698,1,03,5140047,0,0033,100,200501
201902,1619378,1,16,5816756,0,0033,700,201708
201912,786592,1,12,9446196,0,0033,200000,201711
202004,1542773,1,12,9802249,0,0033,200000,201002
201902,913160,1,12,9753196,0,0033,30000,201707
201905,1391619,1,01,9500909,0,0033,30000,200906
201911,1473330,1,16,2556933,0,0033,40000,201808
201806,1278794,1,01,8704990,0,0033,70000,201705
201810,521315,1,01,4721133,0,0033,6000,201112
201907,238059,1,01,3527126,0,0033,700000,201401
202001,1209681,1,12,4778374,0,0033,4000000,201603
201901,785936,1,01,1395157,0,0033,2000000,201309
201908,885766,1,12,1594679,0,0033,300000,200501
201908,653495,1,01,5296237,0,0033,1000,201003
201905,608729,1,03,8153107,0,0033,2000000,201904
202002,1358701,1,17,1999797,0,0033,20000,201710
201809,988796,1,01,1390950,0,0033,7000000,200605
201810,506094,1,03,4602771,0,0033,4000,200501
202006,1000448,1,12,9420532,0,0033,60000,200501
201910,693214,1,01,313075,0,0033,200000,201601
202006,1864893,1,03,3953615,0,0033,600,200501
202002,1171606,1,12,7064389,0,0033,500000,200501
201809,1305743,1,01,8753899,0,0033,80000,200801
201902,521315,1,12,3540665,0,0033,400000,201510
201907,1369927,1,03,6157498,0,0033,100,200501
202001,1321506,1,12,7102287,0,0033,90000,201904
201810,1340176,1,12,8665100,0,0033,300000,200509
201909,1818717,1,16,3942813,0,0033,3000,201010
201808,1277006,1,01,8352200,0,0033,10000,201801
201909,183610,1,01,1192714,0,0033,1000000,201706
201908,1277006,1,12,2385167,0,0033,90000,201801
201907,590966,1,12,4753023,0,0033,10000,201006
